questions,answer,grouped_answers
"EGG, WINDOW, SMILE, DUCT, CHEESE, PIPE, CORN, CHUMP, SEWER, LOOSE, DRAIN, SCHMALTZ, KNUCKLES, SEA, SAP, CLIMATE","[['DRAIN', 'DUCT', 'PIPE', 'SEWER'], ['CHEESE', 'CORN', 'SAP', 'SCHMALTZ'], ['EGG', 'KNUCKLES', 'SMILE', 'WINDOW'], ['CHUMP', 'CLIMATE', 'LOOSE', 'SEA']]","CONDUITS FOR WATER REMOVAL - ['DRAIN', 'DUCT', 'PIPE', 'SEWER']
FOOD PRODUCTS ASSOCIATED WITH SENTIMENTALITY - ['CHEESE', 'CORN', 'SAP', 'SCHMALTZ']
THINGS TO CRACK - ['EGG', 'KNUCKLES', 'SMILE', 'WINDOW']
___ CHANGE - ['CHUMP', 'CLIMATE', 'LOOSE', 'SEA']"
"MAIDEN, BANNER, BILLBOARD, CHAMPION, INITIAL, THEME, SUPPORT, PREMIER, BACK, SIGN, FIRST, POSTER, WEE, ENDORSE, HERE, USE","[['BANNER', 'BILLBOARD', 'POSTER', 'SIGN'], ['FIRST', 'INITIAL', 'MAIDEN', 'PREMIER'], ['BACK', 'CHAMPION', 'ENDORSE', 'SUPPORT'], ['HERE', 'THEME', 'USE', 'WEE']]","ADVERTISING FORMAT - ['BANNER', 'BILLBOARD', 'POSTER', 'SIGN']
INAUGURAL - ['FIRST', 'INITIAL', 'MAIDEN', 'PREMIER']
ADVOCATE FOR - ['BACK', 'CHAMPION', 'ENDORSE', 'SUPPORT']
PRONOUN PLUS “E” - ['HERE', 'THEME', 'USE', 'WEE']"
"WISE, TEASE, TRIM, PUT, FRINGE, SEIZE, GEEZ, KETTLE, GRIDDLE, FRILL, SET, LAY, RUFFLE, PAN, POT, PLACE","[['GRIDDLE', 'KETTLE', 'PAN', 'POT'], ['FRILL', 'FRINGE', 'RUFFLE', 'TRIM'], ['LAY', 'PLACE', 'PUT', 'SET'], ['GEEZ', 'SEIZE', 'TEASE', 'WISE']]","FOUND ON A STOVE TOP - ['GRIDDLE', 'KETTLE', 'PAN', 'POT']
ORNAMENTAL BORDER - ['FRILL', 'FRINGE', 'RUFFLE', 'TRIM']
DEPOSIT, WITH “DOWN” - ['LAY', 'PLACE', 'PUT', 'SET']
WORDS THAT SOUNDS LIKE PLURAL LETTERS - ['GEEZ', 'SEIZE', 'TEASE', 'WISE']"
"VOICE, PUMP, SPEAK, SHAKE, SAY, NATURAL, HEEL, WAFFLE, QUARTER, TIRE, VOTE, DOWN, CHOICE, FLAT, WHOLE, STEAM","[['CHOICE', 'SAY', 'VOICE', 'VOTE'], ['DOWN', 'HEEL', 'SHAKE', 'SPEAK'], ['FLAT', 'NATURAL', 'QUARTER', 'WHOLE'], ['PUMP', 'STEAM', 'TIRE', 'WAFFLE']]","AGENCY IN DECISIONMAKING - ['CHOICE', 'SAY', 'VOICE', 'VOTE']
DOG COMMANDS - ['DOWN', 'HEEL', 'SHAKE', 'SPEAK']
KINDS OF NOTES - ['FLAT', 'NATURAL', 'QUARTER', 'WHOLE']
___ IRON - ['PUMP', 'STEAM', 'TIRE', 'WAFFLE']"
"LIVE, OPEN, VILE, WAXY, SOLID, GENIUS, EASY, VEIL, EVIL, WICKED, AMAZING, SCENTED, LIT, FLEXIBLE, BEGINNER, RECEPTIVE","[['EASY', 'FLEXIBLE', 'OPEN', 'RECEPTIVE'], ['EVIL', 'LIVE', 'VEIL', 'VILE'], ['AMAZING', 'BEGINNER', 'GENIUS', 'SOLID'], ['LIT', 'SCENTED', 'WAXY', 'WICKED']]","AMENABLE - ['EASY', 'FLEXIBLE', 'OPEN', 'RECEPTIVE']
ANAGRAMS - ['EVIL', 'LIVE', 'VEIL', 'VILE']
SPELLING BEE RANKS - ['AMAZING', 'BEGINNER', 'GENIUS', 'SOLID']
ADJECTIVES FOR A CANDLE - ['LIT', 'SCENTED', 'WAXY', 'WICKED']"
"FLEA, BULL, DIRECT, GRUB, CHOW, STOCK, EATS, LEAD, MEAT, GUIDE, COW, DAUNT, BULLY, RATTLE, STEER, FARE","[['CHOW', 'EATS', 'FARE', 'GRUB'], ['DIRECT', 'GUIDE', 'LEAD', 'STEER'], ['BULLY', 'COW', 'DAUNT', 'RATTLE'], ['BULL', 'FLEA', 'MEAT', 'STOCK']]","FOOD - ['CHOW', 'EATS', 'FARE', 'GRUB']
PILOT - ['DIRECT', 'GUIDE', 'LEAD', 'STEER']
INTIMIDATE - ['BULLY', 'COW', 'DAUNT', 'RATTLE']
___ MARKET - ['BULL', 'FLEA', 'MEAT', 'STOCK']"
"FADE, SHAG, CLOUT, HAIR, SWAY, SACK, ROB, PULL, BOBBY, LOOT, PUSH, SAFETY, CROP, RAID, BOB, WEIGHT","[['LOOT', 'RAID', 'ROB', 'SACK'], ['CLOUT', 'PULL', 'SWAY', 'WEIGHT'], ['BOB', 'CROP', 'FADE', 'SHAG'], ['BOBBY', 'HAIR', 'PUSH', 'SAFETY']]","PLUNDER - ['LOOT', 'RAID', 'ROB', 'SACK']
INFLUENCE - ['CLOUT', 'PULL', 'SWAY', 'WEIGHT']
HAIRSTYLES - ['BOB', 'CROP', 'FADE', 'SHAG']
___ PIN - ['BOBBY', 'HAIR', 'PUSH', 'SAFETY']"
"POLAROID, MARACA, HOOD, JACKET, CANON, INSERT, HANDS, OEUVRE, WORKS, FUJI, SNOWGLOBE, WHITNEY, SLEEVE, BODY, OLYMPUS, RECORD","[['BODY', 'CANON', 'OEUVRE', 'WORKS'], ['FUJI', 'HOOD', 'OLYMPUS', 'WHITNEY'], ['INSERT', 'JACKET', 'RECORD', 'SLEEVE'], ['HANDS', 'MARACA', 'POLAROID', 'SNOWGLOBE']]","CORPUS - ['BODY', 'CANON', 'OEUVRE', 'WORKS']
MOUNT ___ - ['FUJI', 'HOOD', 'OLYMPUS', 'WHITNEY']
COMPONENTS OF AN LP - ['INSERT', 'JACKET', 'RECORD', 'SLEEVE']
THINGS PEOPLE SHAKE - ['HANDS', 'MARACA', 'POLAROID', 'SNOWGLOBE']"
"FLY, DRIFT, RUSTLE, NOW, PRONTO, STAT, CURRENT, TIDE, ROW, LOCK, MARKS, WAVE, PANE, HURRY, CURL, PRESS","[['HURRY', 'NOW', 'PRONTO', 'STAT'], ['CURRENT', 'DRIFT', 'TIDE', 'WAVE'], ['CURL', 'FLY', 'PRESS', 'ROW'], ['LOCK', 'MARKS', 'PANE', 'RUSTLE']]","“DON’T DELAY!” - ['HURRY', 'NOW', 'PRONTO', 'STAT']
OCEAN PHENOMENA - ['CURRENT', 'DRIFT', 'TIDE', 'WAVE']
DUMBBELL EXERCISES - ['CURL', 'FLY', 'PRESS', 'ROW']
PHILOSOPHER HOMOPHONES - ['LOCK', 'MARKS', 'PANE', 'RUSTLE']"
"SHEEP, OPTIONS, APARTMENT, EQUITY, SHOVELS, FOLLOWERS, PHOENIX, BILLINGS, LEMMINGS, LIKES, PUPPETS, INSULTS, MOBILE, SHARES, STOCKS, BUFFALO","[['FOLLOWERS', 'LEMMINGS', 'PUPPETS', 'SHEEP'], ['EQUITY', 'OPTIONS', 'SHARES', 'STOCKS'], ['BILLINGS', 'BUFFALO', 'MOBILE', 'PHOENIX'], ['APARTMENT', 'INSULTS', 'LIKES', 'SHOVELS']]","CONFORMISTS - ['FOLLOWERS', 'LEMMINGS', 'PUPPETS', 'SHEEP']
COMPANY OWNERSHIP OFFERS - ['EQUITY', 'OPTIONS', 'SHARES', 'STOCKS']
U.S. CITIES - ['BILLINGS', 'BUFFALO', 'MOBILE', 'PHOENIX']
WHAT “DIGS” MIGHT MEAN - ['APARTMENT', 'INSULTS', 'LIKES', 'SHOVELS']"
"ORGANISM, WAX, COIL, VITAMIN, SOLAR PANEL, PLUCK, WRAP, SPREADSHEET, LASER, WIND, SCHOOL, MOVIE, SPOOL, THREAD, HONEYCOMB, BALL","[['LASER', 'PLUCK', 'THREAD', 'WAX'], ['COIL', 'SPOOL', 'WIND', 'WRAP'], ['HONEYCOMB', 'ORGANISM', 'SOLAR PANEL', 'SPREADSHEET'], ['BALL', 'MOVIE', 'SCHOOL', 'VITAMIN']]","REMOVE, AS BODY HAIR - ['LASER', 'PLUCK', 'THREAD', 'WAX']
TWIST AROUND - ['COIL', 'SPOOL', 'WIND', 'WRAP']
THINGS MADE OF CELLS - ['HONEYCOMB', 'ORGANISM', 'SOLAR PANEL', 'SPREADSHEET']
B-___ - ['BALL', 'MOVIE', 'SCHOOL', 'VITAMIN']"
"NET, HATCH, SECTION, EARN, KEEL, SUITE, ROBE, STAFF, SPAN, DECK, CLEAR, HAT, CLEF, BRIDGE, BEARD, MAKE","[['CLEAR', 'EARN', 'MAKE', 'NET'], ['BEARD', 'HAT', 'ROBE', 'STAFF'], ['BRIDGE', 'DECK', 'HATCH', 'KEEL'], ['CLEF', 'SECTION', 'SPAN', 'SUITE']]","TAKE HOME, AS INCOME - ['CLEAR', 'EARN', 'MAKE', 'NET']
PARTS OF A WIZARD COSTUME - ['BEARD', 'HAT', 'ROBE', 'STAFF']
FOUND ON A SHIP - ['BRIDGE', 'DECK', 'HATCH', 'KEEL']
C-___ - ['CLEF', 'SECTION', 'SPAN', 'SUITE']"
"STYLE, COOL, SORT, RING, SWEET, TYPE, KIND, MESSAGE, SICK, TENDER, POINT, WING, STICK, DRIFT, NICE, IDEA","[['COOL', 'NICE', 'SICK', 'SWEET'], ['KIND', 'SORT', 'STYLE', 'TYPE'], ['DRIFT', 'IDEA', 'MESSAGE', 'POINT'], ['RING', 'STICK', 'TENDER', 'WING']]","“AWESOME!” - ['COOL', 'NICE', 'SICK', 'SWEET']
VARIETY - ['KIND', 'SORT', 'STYLE', 'TYPE']
GIST - ['DRIFT', 'IDEA', 'MESSAGE', 'POINT']
FRIED APPETIZER, INFORMALLY - ['RING', 'STICK', 'TENDER', 'WING']"
"BASEBALL, GRAPEFRUIT, DUGOUT, SKIP, PROPEL, MARBLE, DRIVE, COURTROOM, DRAW, PARK, PEA, PUSH, PROMPT, GYM, REVERSE, WILD","[['DRIVE', 'PROMPT', 'PROPEL', 'PUSH'], ['DRAW', 'REVERSE', 'SKIP', 'WILD'], ['BASEBALL', 'GRAPEFRUIT', 'MARBLE', 'PEA'], ['COURTROOM', 'DUGOUT', 'GYM', 'PARK']]","MOVE TO ACTION - ['DRIVE', 'PROMPT', 'PROPEL', 'PUSH']
UNO CARDS - ['DRAW', 'REVERSE', 'SKIP', 'WILD']
HAIL SIZE COMPARISONS - ['BASEBALL', 'GRAPEFRUIT', 'MARBLE', 'PEA']
PLACES WITH BENCHES - ['COURTROOM', 'DUGOUT', 'GYM', 'PARK']"
"WIPE, HACK, FILM, PICTURE, DEVELOP, ENVISION, BRUSH, PROGRAM, SWEEP, SKIN, IMAGINE, CODE, FLICK, COAT, LAYER, CONCEIVE","[['CONCEIVE', 'ENVISION', 'IMAGINE', 'PICTURE'], ['COAT', 'FILM', 'LAYER', 'SKIN'], ['BRUSH', 'FLICK', 'SWEEP', 'WIPE'], ['CODE', 'DEVELOP', 'HACK', 'PROGRAM']]","DREAM UP - ['CONCEIVE', 'ENVISION', 'IMAGINE', 'PICTURE']
THIN COVERING - ['COAT', 'FILM', 'LAYER', 'SKIN']
REMOVE, AS CRUMBS - ['BRUSH', 'FLICK', 'SWEEP', 'WIPE']
VERBS FOR A SOFTWARE ENGINEER - ['CODE', 'DEVELOP', 'HACK', 'PROGRAM']"
"GOOD, STAPLE, TAPE, HOLD, PETALS, FILM, WOMAN, ENGROSS, RIVET, PASTEL, RECORD, PLEATS, SHOOT, ABSORB, PENNY, PLEASE","[['ABSORB', 'ENGROSS', 'HOLD', 'RIVET'], ['FILM', 'RECORD', 'SHOOT', 'TAPE'], ['PASTEL', 'PETALS', 'PLEATS', 'STAPLE'], ['GOOD', 'PENNY', 'PLEASE', 'WOMAN']]","GRAB ONE’S ATTENTION - ['ABSORB', 'ENGROSS', 'HOLD', 'RIVET']
DOCUMENT WITH VIDEO - ['FILM', 'RECORD', 'SHOOT', 'TAPE']
ANAGRAMS - ['PASTEL', 'PETALS', 'PLEATS', 'STAPLE']
PRETTY ___ - ['GOOD', 'PENNY', 'PLEASE', 'WOMAN']"
"ONION, SPRINKLE, SCATTER, SALTY, HOT, PLYWOOD, SWEET, STREW, SORE, CAKE, UPSET, BAKED, BITTER, COUCH, PEPPER, EARTH","[['BITTER', 'SALTY', 'SORE', 'UPSET'], ['PEPPER', 'SCATTER', 'SPRINKLE', 'STREW'], ['CAKE', 'EARTH', 'ONION', 'PLYWOOD'], ['BAKED', 'COUCH', 'HOT', 'SWEET']]","FEELING SOME TYPE OF WAY - ['BITTER', 'SALTY', 'SORE', 'UPSET']
THROW HERE AND THERE - ['PEPPER', 'SCATTER', 'SPRINKLE', 'STREW']
THINGS WITH LAYERS - ['CAKE', 'EARTH', 'ONION', 'PLYWOOD']
___ POTATO - ['BAKED', 'COUCH', 'HOT', 'SWEET']"
"ANGRY, COMPLEX, INVOLVED, BULLET, CRUCIFIX, CHECKBOX, ELABORATE, BETRAY, HYBRID, BAROQUE, ESSENCE, HEART, CRUX, ARROW, SUBSTANCE, HYPHEN","[['CRUX', 'ESSENCE', 'HEART', 'SUBSTANCE'], ['BAROQUE', 'COMPLEX', 'ELABORATE', 'INVOLVED'], ['ARROW', 'BULLET', 'CHECKBOX', 'HYPHEN'], ['ANGRY', 'BETRAY', 'CRUCIFIX', 'HYBRID']]","CORE - ['CRUX', 'ESSENCE', 'HEART', 'SUBSTANCE']
COMPLICATED - ['BAROQUE', 'COMPLEX', 'ELABORATE', 'INVOLVED']
SYMBOLS USED IN MAKING LISTS - ['ARROW', 'BULLET', 'CHECKBOX', 'HYPHEN']
WHAT “CROSS” MIGHT MEAN - ['ANGRY', 'BETRAY', 'CRUCIFIX', 'HYBRID']"
"POP, PEC, QUAD, HI, TRAP, BUY, BYE, EMO, TRI, LO, OFF, BI, MED, BY, AB, DUB","[['BI', 'BUY', 'BY', 'BYE'], ['AB', 'PEC', 'QUAD', 'TRI'], ['DUB', 'EMO', 'POP', 'TRAP'], ['HI', 'LO', 'MED', 'OFF']]","HOMOPHONES - ['BI', 'BUY', 'BY', 'BYE']
MUSCLES, INFORMALLY - ['AB', 'PEC', 'QUAD', 'TRI']
MUSIC GENRES - ['DUB', 'EMO', 'POP', 'TRAP']
SETTINGS ON AN APPLIANCE KNOB - ['HI', 'LO', 'MED', 'OFF']"
"THE LONGEST YARD, THE GREEN MILE, FRIGHT NIGHT, KILL BILL, BEETLEJUICE, E.T., DOGMA, DUMBO, WALL STREET, HEDWIG AND THE ANGRY INCH, FOXY BROWN, MY LEFT FOOT, CHINATOWN, OCTOPUSSY, BE KIND REWIND, MANHATTAN","[['CHINATOWN', 'DUMBO', 'MANHATTAN', 'WALL STREET'], ['BE KIND REWIND', 'E.T.', 'FRIGHT NIGHT', 'KILL BILL'], ['HEDWIG AND THE ANGRY INCH', 'MY LEFT FOOT', 'THE GREEN MILE', 'THE LONGEST YARD'], ['BEETLEJUICE', 'FOXY BROWN', 'DOGMA', 'OCTOPUSSY']]","PLACES IN NEW YORK CITY - ['CHINATOWN', 'DUMBO', 'MANHATTAN', 'WALL STREET']
RHYMING TITLES - ['BE KIND REWIND', 'E.T.', 'FRIGHT NIGHT', 'KILL BILL']
ENDING IN UNITS OF MEASUREMENT - ['HEDWIG AND THE ANGRY INCH', 'MY LEFT FOOT', 'THE GREEN MILE', 'THE LONGEST YARD']
STARTING WITH ANIMALS - ['BEETLEJUICE', 'FOXY BROWN', 'DOGMA', 'OCTOPUSSY']"
"EDITOR, THAT, CAT, PASTE, HIT, SHIRT, DIG, LIKE, FANCY, SUCCESS, HAT, BUTTON, APPRECIATE, SMASH, SENSATION, STICKER","[['APPRECIATE', 'DIG', 'FANCY', 'LIKE'], ['HIT', 'SENSATION', 'SMASH', 'SUCCESS'], ['BUTTON', 'HAT', 'SHIRT', 'STICKER'], ['CAT', 'EDITOR', 'PASTE', 'THAT']]","ENJOY - ['APPRECIATE', 'DIG', 'FANCY', 'LIKE']
BLOCKBUSTER - ['HIT', 'SENSATION', 'SMASH', 'SUCCESS']
CAMPAIGN SWAG - ['BUTTON', 'HAT', 'SHIRT', 'STICKER']
WORDS AFTER “COPY” - ['CAT', 'EDITOR', 'PASTE', 'THAT']"
"PAPER, CARNATION, ERASER, PENCIL, FOXTROT, REPORT, BUBBLE GUM, VICTOR, ESSAY, HOTEL, DEREK JETER, SILVER MEDAL, ARTICLE, DEPUTY, FLAMINGO, YANKEE","[['ARTICLE', 'ESSAY', 'PAPER', 'REPORT'], ['BUBBLE GUM', 'CARNATION', 'ERASER', 'FLAMINGO'], ['FOXTROT', 'HOTEL', 'VICTOR', 'YANKEE'], ['DEPUTY', 'DEREK JETER', 'PENCIL', 'SILVER MEDAL']]","WRITING ASSIGNMENTS - ['ARTICLE', 'ESSAY', 'PAPER', 'REPORT']
THINGS THAT ARE PINK - ['BUBBLE GUM', 'CARNATION', 'ERASER', 'FLAMINGO']
NATO PHONETIC ALPHABET - ['FOXTROT', 'HOTEL', 'VICTOR', 'YANKEE']
ASSOCIATED WITH #2 - ['DEPUTY', 'DEREK JETER', 'PENCIL', 'SILVER MEDAL']"
"LIFT, THREE, ONLY, SKATE, FLOWER, VOLUME, PIKE, SOLE, BOUNCE, PROBLEM, PERCH, POSTER, DUNK, FLOATER, LAYUP, BODY","[['DUNK', 'FLOATER', 'LAYUP', 'THREE'], ['PERCH', 'PIKE', 'SKATE', 'SOLE'], ['BODY', 'BOUNCE', 'LIFT', 'VOLUME'], ['FLOWER', 'ONLY', 'POSTER', 'PROBLEM']]","BASKETBALL SHOTS - ['DUNK', 'FLOATER', 'LAYUP', 'THREE']
FISH - ['PERCH', 'PIKE', 'SKATE', 'SOLE']
QUALITIES OF THICK HAIR - ['BODY', 'BOUNCE', 'LIFT', 'VOLUME']
___ CHILD - ['FLOWER', 'ONLY', 'POSTER', 'PROBLEM']"
"FAIRY, FOLK, STICKS, COUNTRY, PINWHEEL, GNOME, FISH, TALL, SHAPE, STATE, WOODS, FORM, BUSH, FLAMINGO, CONDITION, FOUNTAIN","[['CONDITION', 'FORM', 'SHAPE', 'STATE'], ['BUSH', 'COUNTRY', 'STICKS', 'WOODS'], ['FLAMINGO', 'FOUNTAIN', 'GNOME', 'PINWHEEL'], ['FAIRY', 'FISH', 'FOLK', 'TALL']]","CURRENT SITUATION - ['CONDITION', 'FORM', 'SHAPE', 'STATE']
REMOTE RURAL AREA - ['BUSH', 'COUNTRY', 'STICKS', 'WOODS']
CLASSIC LAWN ORNAMENTS - ['FLAMINGO', 'FOUNTAIN', 'GNOME', 'PINWHEEL']
___ TALE - ['FAIRY', 'FISH', 'FOLK', 'TALL']"
"CORNER, HOLE, SEND, EDUCATION, SPOT, FIX, STAIN, POST, BALM, GLOSS, ANGLE, LINER, SHIP, MAIL, TEMPERATURE, CRIME","[['MAIL', 'POST', 'SEND', 'SHIP'], ['BALM', 'GLOSS', 'LINER', 'STAIN'], ['CORNER', 'FIX', 'HOLE', 'SPOT'], ['ANGLE', 'CRIME', 'EDUCATION', 'TEMPERATURE']]","DELIVER, AS A PACKAGE - ['MAIL', 'POST', 'SEND', 'SHIP']
KINDS OF LIP MAKEUP - ['BALM', 'GLOSS', 'LINER', 'STAIN']
PREDICAMENT - ['CORNER', 'FIX', 'HOLE', 'SPOT']
MEASURED IN DEGREES - ['ANGLE', 'CRIME', 'EDUCATION', 'TEMPERATURE']"
"UMBRELLA, TOMORROW, VOLUME, CASINO, OLIVE, SWORD, MENU, SHIELD, CHANNEL, COVER, CHERRY, POWER, SCREEN, BLOCK, QUANTUM, DIAMONDS","[['CHANNEL', 'MENU', 'POWER', 'VOLUME'], ['BLOCK', 'COVER', 'SCREEN', 'SHIELD'], ['CHERRY', 'OLIVE', 'SWORD', 'UMBRELLA'], ['CASINO', 'DIAMONDS', 'QUANTUM', 'TOMORROW']]","REMOTE CONTROL BUTTONS - ['CHANNEL', 'MENU', 'POWER', 'VOLUME']
HIDE FROM VIEW - ['BLOCK', 'COVER', 'SCREEN', 'SHIELD']
DRINK GARNISHES - ['CHERRY', 'OLIVE', 'SWORD', 'UMBRELLA']
FIRST WORD IN BOND MOVIE TITLES - ['CASINO', 'DIAMONDS', 'QUANTUM', 'TOMORROW']"
"PACK, SEA, TAROT, FOR, TEA, WOO, COURT, DROVE, PALM, HOST, YEA, AYE, DATE, SEE, AURA, PRO","[['AYE', 'FOR', 'PRO', 'YEA'], ['COURT', 'DATE', 'SEE', 'WOO'], ['DROVE', 'HOST', 'PACK', 'SEA'], ['AURA', 'PALM', 'TAROT', 'TEA']]","POSITIONS IN FAVOR - ['AYE', 'FOR', 'PRO', 'YEA']
GO OUT WITH - ['COURT', 'DATE', 'SEE', 'WOO']
MULTITUDE - ['DROVE', 'HOST', 'PACK', 'SEA']
THINGS READ IN DIVINATION - ['AURA', 'PALM', 'TAROT', 'TEA']"
"LINE, SCREW, BUG, STRIKE, NUT, SINKER, SINK, HOOK, ROD, NAIL, DRYER, WASHER, FLY, CHAIR, BOLT, MIRROR","[['NAIL', 'NUT', 'SCREW', 'WASHER'], ['FLY', 'HOOK', 'LINE', 'SINKER'], ['CHAIR', 'DRYER', 'MIRROR', 'SINK'], ['BOLT', 'BUG', 'ROD', 'STRIKE']]","BITS OF HARDWARE - ['NAIL', 'NUT', 'SCREW', 'WASHER']
FISHING GEAR - ['FLY', 'HOOK', 'LINE', 'SINKER']
HAIR SALON FIXTURES - ['CHAIR', 'DRYER', 'MIRROR', 'SINK']
LIGHTNING ___ - ['BOLT', 'BUG', 'ROD', 'STRIKE']"
"CLEARANCE, FERRIS WHEEL, BUTTERMILK, MERRY-GO-ROUND, UNDERDOG, RUMPELSTILTSKIN, GO-AHEAD, DAVID-AND-GOLIATH, GREEN LIGHT, TAILGATE, TILT-A-WHIRL, CINDERELLA, BUMPER-TO-BUMPER, RAGS-TO-RICHES, ROLLER COASTER, THUMBS-UP","[['FERRIS WHEEL', 'MERRY-GO-ROUND', 'ROLLER COASTER', 'TILT-A-WHIRL'], ['CLEARANCE', 'GO-AHEAD', 'GREEN LIGHT', 'THUMBS-UP'], ['CINDERELLA', 'DAVID-AND-GOLIATH', 'RAGS-TO-RICHES', 'UNDERDOG'], ['BUMPER-TO-BUMPER', 'BUTTERMILK', 'RUMPELSTILTSKIN', 'TAILGATE']]","AMUSEMENT PARK RIDES - ['FERRIS WHEEL', 'MERRY-GO-ROUND', 'ROLLER COASTER', 'TILT-A-WHIRL']
APPROVAL - ['CLEARANCE', 'GO-AHEAD', 'GREEN LIGHT', 'THUMBS-UP']
TYPES OF COME-FROM-BEHIND STORIES - ['CINDERELLA', 'DAVID-AND-GOLIATH', 'RAGS-TO-RICHES', 'UNDERDOG']
BEGINNING WITH SYNONYMS FOR REAR END - ['BUMPER-TO-BUMPER', 'BUTTERMILK', 'RUMPELSTILTSKIN', 'TAILGATE']"
"CHAIN, FRANK, DRIVER, DOG, WOOD, RING, IRON, TRAIN, BRAT, FOG, OMEN, WEDGE, SERIES, LINK, STRING, BIRDS","[['CHAIN', 'TRAIN', 'SERIES', 'STRING'], ['DRIVER', 'IRON', 'WEDGE', 'WOOD'], ['BIRDS', 'FOG', 'OMEN', 'RING'], ['BRAT', 'DOG', 'FRANK', 'LINK']]","ONE THING AFTER ANOTHER - ['CHAIN', 'TRAIN', 'SERIES', 'STRING']
KINDS OF GOLF CLUBS - ['DRIVER', 'IRON', 'WEDGE', 'WOOD']
HORROR MOVIES, WITH “THE” - ['BIRDS', 'FOG', 'OMEN', 'RING']
WORDS FOR SAUSAGE - ['BRAT', 'DOG', 'FRANK', 'LINK']"
"BREACH, COLD, SIN, COUGH, CHILL, EASY, SPOUT, ENOUGH, WINDY, SING, DIVE, BUG, RELAX, QUIET, MOTOR, MAGIC","[['EASY', 'ENOUGH', 'RELAX', 'QUIET'], ['BUG', 'CHILL', 'COLD', 'COUGH'], ['BREACH', 'DIVE', 'SING', 'SPOUT'], ['MAGIC', 'MOTOR', 'SIN', 'WINDY']]","“SETTLE DOWN!” - ['EASY', 'ENOUGH', 'RELAX', 'QUIET']
MINOR AILMENTS - ['BUG', 'CHILL', 'COLD', 'COUGH']
WHAT HUMPBACK WHALES DO - ['BREACH', 'DIVE', 'SING', 'SPOUT']
___ CITY NICKNAMES - ['MAGIC', 'MOTOR', 'SIN', 'WINDY']"
"TENDER, NEW, MEAT, CARPET, DELICIOUS, SENSITIVE, DEAR, DELICATE, STARTER, BARE, MOUSSE, MAIN, RAW, TAPE, SIDE, DESSERT","[['DELICATE', 'RAW', 'SENSITIVE', 'TENDER'], ['DESSERT', 'MAIN', 'SIDE', 'STARTER'], ['BARE', 'DEAR', 'MOUSSE', 'NEW'], ['CARPET', 'DELICIOUS', 'MEAT', 'TAPE']]","SORE TO THE TOUCH - ['DELICATE', 'RAW', 'SENSITIVE', 'TENDER']
RESTAURANT COURSES - ['DESSERT', 'MAIN', 'SIDE', 'STARTER']
ANIMAL HOMOPHONES - ['BARE', 'DEAR', 'MOUSSE', 'NEW']
RED ___ - ['CARPET', 'DELICIOUS', 'MEAT', 'TAPE']"
"TICKET, FORK, SPILL, TELL, TOPKNOT, SPLIT, PART, UNKNOWN, TALK, RECIPE, DOORKNOB, FORMULA, KNIFE, SECRET, DISH, BRANCH","[['DISH', 'SPILL', 'TALK', 'TELL'], ['BRANCH', 'FORK', 'PART', 'SPLIT'], ['DOORKNOB', 'KNIFE', 'TOPKNOT', 'UNKNOWN'], ['FORMULA', 'RECIPE', 'SECRET', 'TICKET']]","DIVULGE, AS PRIVATE INFORMATION - ['DISH', 'SPILL', 'TALK', 'TELL']
DIVIDE - ['BRANCH', 'FORK', 'PART', 'SPLIT']
SILENT “K” - ['DOORKNOB', 'KNIFE', 'TOPKNOT', 'UNKNOWN']
KEY TO SUCCESS, SO TO SPEAK - ['FORMULA', 'RECIPE', 'SECRET', 'TICKET']"
"WANT, AUDIENCE, GENERAL, APPETITE, ATTACK, DEMAND, PRIVATE, OUTLET, MARKET, MAJOR, PERSONAL, CAPTAIN, SOCKET, PORT, POP-UP, JACK","[['CAPTAIN', 'GENERAL', 'MAJOR', 'PRIVATE'], ['JACK', 'OUTLET', 'PORT', 'SOCKET'], ['APPETITE', 'AUDIENCE', 'DEMAND', 'MARKET'], ['ATTACK', 'PERSONAL', 'POP-UP', 'WANT']]","ARMY RANKS - ['CAPTAIN', 'GENERAL', 'MAJOR', 'PRIVATE']
PLACE TO PLUG SOMETHING IN - ['JACK', 'OUTLET', 'PORT', 'SOCKET']
CONSUMER DESIRE, COLLECTIVELY - ['APPETITE', 'AUDIENCE', 'DEMAND', 'MARKET']
___ AD - ['ATTACK', 'PERSONAL', 'POP-UP', 'WANT']"
"CAMP, RUSH, HUNT, BOND, LEAF, SIDE, QUEST, LOVE, YOURS, ALWAYS, CHASE, KISSES, MINE, PARTY, SEARCH, WING","[['CHASE', 'HUNT', 'QUEST', 'SEARCH'], ['ALWAYS', 'KISSES', 'LOVE', 'YOURS'], ['CAMP', 'PARTY', 'SIDE', 'WING'], ['BOND', 'LEAF', 'MINE', 'RUSH']]","PURSUIT - ['CHASE', 'HUNT', 'QUEST', 'SEARCH']
ROMANTIC LETTER SIGN-OFFS - ['ALWAYS', 'KISSES', 'LOVE', 'YOURS']
GROUP WITHIN A GROUP - ['CAMP', 'PARTY', 'SIDE', 'WING']
GOLD ___ - ['BOND', 'LEAF', 'MINE', 'RUSH']"
